date,CO,NOX,O3,PM10,PM2.5,PRS,RH,SO2,SR,TOUT,WSR
2022-01-01 00:00:00,2.6,48.5,15.0,134.0,91.0,705.5,46.0,5.3,0.0,21.37,3.4
2022-01-01 01:00:00,2.23,36.0,19.0,141.0,112.61,705.2,48.0,6.1,0.0,20.83,3.3
2022-01-01 02:00:00,1.99,30.7,21.0,117.0,92.46,705.1,46.0,5.8,0.0,20.52,5.9
2022-01-01 03:00:00,2.03,27.88,18.0,108.0,69.2,704.8,46.0,6.0,0.0,20.12,5.1
2022-01-01 04:00:00,1.86,25.05,20.0,106.0,68.03,704.8,46.0,5.6,0.0,19.85,4.7
2022-01-01 05:00:00,1.76,22.22,20.0,81.0,49.64,704.7,42.0,5.3,0.0,19.8,4.2
2022-01-01 06:00:00,1.55,19.4,22.0,71.0,39.01,704.9,37.0,4.9,0.0,20.05,4.3
2022-01-01 07:00:00,1.41,16.5,21.0,59.0,26.4,705.3,31.0,4.6,0.0,21.15,5.1
2022-01-01 08:00:00,1.31,16.3,17.0,57.0,16.85,705.7,26.0,4.1,0.01,22.53,5.9
2022-01-01 09:00:00,1.39,23.4,13.0,52.0,10.42,706.2,27.0,3.9,0.04,23.41,4.2
2022-01-01 10:00:00,1.58,40.8,12.0,54.0,9.79,706.8,23.0,4.1,0.12,27.53,4.5
2022-01-01 11:00:00,1.32,17.7,26.0,68.0,15.87,707.1,18.0,3.6,0.49,30.19,8.5
2022-01-01 12:00:00,1.29,16.5,30.0,62.0,9.12,706.8,17.0,5.1,0.6,30.99,10.7
2022-01-01 13:00:00,1.26,10.9,39.0,67.0,7.94,706.1,16.0,3.9,0.67,31.97,11.2
2022-01-01 14:00:00,1.27,11.5,43.0,61.0,6.74,705.4,13.0,4.4,0.68,33.48,7.5
2022-01-01 15:00:00,1.24,9.9,51.0,58.0,6.65,705.1,11.0,4.0,0.6,34.34,6.4
2022-01-01 16:00:00,1.16,7.0,43.0,54.0,5.98,705.0,6.0,3.0,0.25,34.16,10.2
2022-01-01 17:00:00,1.18,8.2,43.0,48.0,5.17,705.2,8.0,3.1,0.06,33.81,6.1
2022-01-01 18:00:00,1.29,12.5,41.0,42.0,9.76,705.7,14.0,3.3,0.02,30.95,4.5
2022-01-01 19:00:00,1.43,18.2,29.0,47.0,9.75,706.2,13.0,3.2,0.0,28.54,5.5
2022-01-01 20:00:00,1.44,29.6,14.0,42.0,10.18,706.8,14.0,3.2,0.0,26.66,3.6
2022-01-01 21:00:00,1.38,24.0,17.0,38.0,7.51,707.2,15.0,3.0,0.0,25.14,3.7
2022-01-01 22:00:00,1.45,27.6,15.0,36.0,7.79,707.5,16.0,4.4,0.0,24.69,4.3
2022-01-01 23:00:00,1.36,20.3,21.0,43.0,12.3,707.8,16.0,4.0,0.0,24.63,4.8
2022-01-02 00:00:00,1.44,29.7,12.0,40.0,11.04,708.0,18.0,5.5,0.0,23.42,4.3
2022-01-02 01:00:00,1.48,31.3,10.0,48.0,13.76,708.4,21.0,5.3,0.0,22.27,4.0
2022-01-02 02:00:00,1.25,16.7,23.0,43.0,8.68,708.7,19.0,7.2,0.0,22.96,7.1
2022-01-02 03:00:00,1.29,20.8,18.0,40.0,9.25,709.2,20.0,6.0,0.0,22.11,4.4
2022-01-02 04:00:00,1.27,16.8,23.0,47.0,15.41,710.2,20.0,5.6,0.0,21.67,9.3
2022-01-02 05:00:00,1.2,7.9,36.0,141.0,17.95,712.1,20.0,4.2,0.0,20.02,11.2
2022-01-02 06:00:00,1.16,6.7,37.0,186.0,12.07,713.3,20.0,4.3,0.0,18.5,12.7
2022-01-02 07:00:00,1.26,9.2,31.0,109.0,13.47,714.4,27.0,5.5,0.0,16.16,11.2
2022-01-02 08:00:00,1.22,11.4,27.0,123.0,18.13,715.8,35.0,4.4,0.01,13.39,12.1
2022-01-02 09:00:00,1.23,20.4,22.0,140.0,17.49,717.3,36.0,5.8,0.04,11.48,14.5
2022-01-02 10:00:00,1.19,18.1,22.0,147.0,15.66,718.7,37.0,8.6,0.11,9.87,13.8
2022-01-02 11:00:00,1.21,17.5,23.0,122.0,14.41,719.7,35.0,6.9,0.47,10.03,11.7
2022-01-02 12:00:00,1.18,15.6,27.0,114.0,13.03,719.7,30.0,5.4,0.6,11.0,9.9
2022-01-02 13:00:00,1.19,13.2,30.0,112.0,11.83,719.3,29.0,4.5,0.67,12.21,9.8
2022-01-02 14:00:00,1.19,11.9,33.0,82.0,10.52,718.7,27.0,3.6,0.66,13.08,10.1
2022-01-02 15:00:00,1.21,12.5,33.0,74.0,9.57,718.5,25.0,3.7,0.59,13.64,10.9
2022-01-02 16:00:00,1.19,12.1,33.0,64.0,9.0,718.7,24.0,4.6,0.24,13.64,11.5
2022-01-02 17:00:00,1.17,12.0,32.5,66.0,8.74,719.0,24.0,4.7,0.06,12.83,12.4
2022-01-02 18:00:00,1.15,12.0,32.0,66.0,9.06,719.6,24.0,4.4,0.02,11.7,11.0
2022-01-02 19:00:00,1.19,15.5,29.0,62.0,9.98,720.1,24.0,4.6,0.0,10.83,10.4
2022-01-02 20:00:00,1.18,20.3,26.0,64.0,8.8,720.8,23.0,4.8,0.0,9.86,9.6
2022-01-02 21:00:00,1.25,18.7,27.0,51.0,8.45,721.4,22.0,5.3,0.0,9.35,8.9
2022-01-02 22:00:00,1.2,16.8,29.0,52.0,8.07,721.8,21.0,5.0,0.0,8.93,7.6
2022-01-02 23:00:00,1.22,22.7,23.0,44.0,7.63,722.0,21.0,4.5,0.0,8.58,6.0
2022-01-03 00:00:00,1.2,15.4,29.0,40.0,7.72,722.0,25.0,4.8,0.0,8.6,8.6
2022-01-03 01:00:00,1.11,9.1,33.0,42.0,6.14,721.8,27.0,3.2,0.0,8.09,9.9
2022-01-03 02:00:00,1.1,8.8,33.0,32.0,5.72,721.6,28.0,3.0,0.0,7.63,9.9
2022-01-03 03:00:00,1.07,6.5,36.0,34.0,5.01,721.5,28.0,3.0,0.0,6.95,10.0
2022-01-03 04:00:00,1.05,5.7,37.0,33.0,4.22,721.2,27.0,2.9,0.0,6.75,10.2
2022-01-03 05:00:00,1.05,6.0,37.0,29.0,4.34,720.8,28.0,2.9,0.0,6.38,10.7
2022-01-03 06:00:00,1.07,7.6,35.0,28.0,4.22,720.9,28.0,2.97,0.0,6.21,8.6
2022-01-03 07:00:00,1.11,13.4,30.0,28.0,4.69,721.3,28.0,3.03,0.0,6.22,5.7
2022-01-03 08:00:00,1.31,33.8,14.0,31.0,6.24,721.7,31.0,3.1,0.01,5.63,4.3
2022-01-03 09:00:00,1.41,44.8,15.0,39.0,9.98,721.9,27.0,3.4,0.03,7.91,4.6
2022-01-03 10:00:00,1.28,28.1,25.0,59.0,7.34,722.3,25.0,3.0,0.11,8.7,7.0
2022-01-03 11:00:00,1.32,31.8,27.0,44.0,10.33,722.1,24.0,4.0,0.48,9.5,7.7
2022-01-03 12:00:00,1.24,24.2,33.0,47.0,11.31,721.5,23.0,4.5,0.61,10.31,9.1
2022-01-03 13:00:00,1.21,21.3,36.0,56.0,11.41,720.4,23.0,5.0,0.67,11.47,10.1
2022-01-03 14:00:00,1.22,19.2,38.0,53.0,10.03,719.1,23.0,4.0,0.66,12.87,11.3
2022-01-03 15:00:00,1.23,17.1,40.0,56.0,9.03,718.2,22.0,3.4,0.58,13.83,13.1
2022-01-03 16:00:00,1.24,16.3,41.0,55.0,8.91,717.7,22.0,3.2,0.25,14.35,12.7
2022-01-03 17:00:00,1.25,18.2,37.0,52.0,8.1,717.9,21.0,3.0,0.05,14.32,12.1
2022-01-03 18:00:00,1.25,18.8,33.0,52.0,6.95,717.8,22.0,3.0,0.02,13.33,11.1
2022-01-03 19:00:00,1.32,25.4,25.0,49.0,8.04,717.9,23.0,2.97,0.0,12.29,9.6
2022-01-03 20:00:00,1.3,25.2,23.0,45.0,7.68,718.2,23.0,2.93,0.0,11.59,7.7
2022-01-03 21:00:00,1.18,15.4,32.0,35.0,6.09,718.2,23.0,2.9,0.0,11.09,8.7
2022-01-03 22:00:00,1.12,10.8,35.0,35.0,5.35,718.1,24.0,2.9,0.0,10.56,8.5
2022-01-03 23:00:00,1.1,8.8,36.0,32.0,4.72,717.5,24.0,2.95,0.0,10.49,9.8
2022-01-04 00:00:00,1.13,12.8,32.0,28.0,11.1,717.2,25.0,3.0,0.0,10.07,8.4
2022-01-04 01:00:00,1.19,28.3,16.0,40.0,26.81,716.8,29.0,4.3,0.0,8.74,4.2
2022-01-04 02:00:00,1.25,26.0,16.0,48.0,11.8,716.4,33.0,3.4,0.0,7.76,3.3
2022-01-04 03:00:00,1.3,19.7,20.0,46.0,11.08,715.9,35.0,3.4,0.0,7.23,3.1
2022-01-04 04:00:00,1.28,26.8,15.0,47.0,13.76,715.9,38.0,3.5,0.0,7.33,4.6
2022-01-04 05:00:00,2.18,63.4,4.0,52.0,31.75,716.1,42.0,7.1,0.0,6.47,2.8
2022-01-04 06:00:00,1.51,42.0,8.0,70.0,25.44,716.2,40.0,6.9,0.0,6.3,3.7
2022-01-04 07:00:00,1.37,39.0,4.0,63.0,19.08,716.0,39.0,5.5,0.0,6.07,2.5
2022-01-04 08:00:00,1.67,71.7,4.0,57.0,24.65,715.7,40.0,5.7,0.01,6.27,2.6
2022-01-04 09:00:00,1.76,63.6,9.0,88.0,28.98,716.2,34.0,9.7,0.04,9.25,3.8
2022-01-04 10:00:00,1.76,70.9,11.0,86.0,29.27,716.2,29.0,7.7,0.11,11.46,4.6
2022-01-04 11:00:00,1.71,65.3,18.0,88.0,30.51,716.0,25.0,6.9,0.45,13.52,4.5
2022-01-04 12:00:00,1.66,57.3,25.0,93.0,32.85,715.1,21.0,6.3,0.58,15.23,5.4
2022-01-04 13:00:00,1.85,74.9,24.0,86.0,47.84,714.1,21.0,9.9,0.64,16.84,6.2
2022-01-04 14:00:00,1.81,60.8,32.0,101.0,48.51,713.1,21.0,7.4,0.63,18.63,5.6
2022-01-04 15:00:00,1.78,55.0,40.0,95.0,52.73,712.3,19.0,6.7,0.55,20.0,6.7
2022-01-04 16:00:00,1.72,45.9,47.0,97.0,45.07,712.0,20.0,6.0,0.25,20.81,8.3
2022-01-04 17:00:00,1.67,39.5,44.0,101.0,32.44,711.9,21.0,5.3,0.06,20.92,7.8
2022-01-04 18:00:00,1.76,45.1,31.0,92.0,23.75,711.9,25.0,5.0,0.02,19.68,5.7
2022-01-04 19:00:00,1.77,46.3,26.0,83.0,22.91,712.1,28.0,4.7,0.0,18.05,5.3
2022-01-04 20:00:00,2.14,81.8,4.0,74.0,28.61,712.5,32.0,5.3,0.0,16.01,3.1
2022-01-04 21:00:00,2.39,113.0,3.0,86.0,32.95,712.6,35.0,5.8,0.0,14.99,3.5
2022-01-04 22:00:00,2.6,125.4,4.0,96.0,40.6,712.6,39.0,6.5,0.0,14.23,3.5
2022-01-04 23:00:00,2.58,124.9,4.0,107.0,63.24,712.5,39.0,7.4,0.0,13.66,4.5
2022-01-05 00:00:00,2.55,135.9,5.0,152.0,71.33,712.4,41.0,8.0,0.0,12.83,2.9
2022-01-05 01:00:00,2.26,112.7,4.0,173.0,69.22,712.1,41.0,7.6,0.0,12.58,3.4
2022-01-05 02:00:00,2.11,99.3,4.0,175.5,72.73,711.65,39.5,9.7,0.0,12.58,3.45
2022-01-05 03:00:00,1.97,85.9,4.0,178.0,76.24,711.2,38.0,11.8,0.0,12.59,4.0
2022-01-05 04:00:00,1.64,57.4,5.0,165.0,58.59,710.9,35.0,13.5,0.0,13.25,6.6
2022-01-05 05:00:00,1.41,39.4,10.0,142.0,34.72,710.7,32.0,9.3,0.0,13.46,4.0
2022-01-05 06:00:00,1.45,50.6,8.0,93.0,32.07,710.7,32.0,7.5,0.0,12.92,6.4
2022-01-05 07:00:00,1.35,38.8,11.0,98.0,20.5,710.8,27.0,6.5,0.0,14.14,6.4
2022-01-05 08:00:00,1.57,57.5,5.0,67.0,19.72,710.8,26.0,6.0,0.01,14.07,5.4
2022-01-05 09:00:00,1.76,72.3,8.0,79.0,19.6,710.9,21.0,5.9,0.03,17.1,4.8
2022-01-05 10:00:00,1.7,68.4,11.0,78.0,17.58,711.2,18.0,5.3,0.12,20.14,5.7
2022-01-05 11:00:00,1.61,56.2,18.0,84.0,15.11,711.1,13.0,5.0,0.5,22.91,5.7
2022-01-05 12:00:00,1.41,37.3,32.0,75.0,12.83,710.7,9.0,4.7,0.63,25.41,4.5
2022-01-05 13:00:00,1.55,62.2,32.0,64.0,19.99,709.9,8.0,19.8,0.68,26.76,5.1
2022-01-05 14:00:00,1.47,36.7,48.0,70.0,16.82,709.0,9.0,6.1,0.68,26.83,9.4
2022-01-05 15:00:00,1.39,22.9,58.0,64.0,12.95,708.4,9.0,3.7,0.59,27.34,10.1
2022-01-05 16:00:00,1.43,23.7,64.0,56.0,15.96,708.0,10.0,4.1,0.26,27.29,12.1
2022-01-05 17:00:00,1.41,22.8,68.0,69.0,17.56,708.0,12.0,8.0,0.05,26.51,12.8
2022-01-05 18:00:00,1.56,32.0,62.0,63.0,23.24,708.4,17.0,7.8,0.02,24.57,9.6
2022-01-05 19:00:00,1.83,49.9,34.0,72.0,20.59,708.7,21.0,5.7,0.0,22.77,6.0
2022-01-05 20:00:00,1.66,41.7,29.0,66.0,16.5,709.1,23.0,4.6,0.0,21.27,3.7
2022-01-05 21:00:00,1.64,39.8,24.0,57.0,17.01,709.6,26.0,4.4,0.0,19.77,2.9
2022-01-05 22:00:00,1.66,40.6,25.0,53.0,20.07,709.5,28.0,4.4,0.0,18.74,3.3
2022-01-05 23:00:00,1.86,53.3,15.0,58.0,25.49,709.6,32.0,5.2,0.0,17.33,4.0
2022-01-06 00:00:00,1.63,44.4,21.0,67.0,27.23,709.7,31.0,5.3,0.0,17.4,6.8
2022-01-06 01:00:00,1.52,45.2,19.0,84.0,26.93,709.5,30.0,7.0,0.0,17.11,8.2
2022-01-06 02:00:00,1.46,41.1,21.0,82.0,25.97,709.4,30.0,7.4,0.0,16.59,4.5
2022-01-06 03:00:00,1.47,40.9,17.0,75.0,26.01,709.4,33.0,6.7,0.0,15.55,3.8
2022-01-06 04:00:00,1.39,33.8,24.0,76.0,26.44,709.4,32.0,9.5,0.0,15.26,4.4
2022-01-06 05:00:00,1.41,41.2,16.0,71.0,29.23,709.5,32.0,7.6,0.0,14.84,3.9
2022-01-06 06:00:00,1.33,36.9,18.0,98.0,25.53,709.6,29.0,7.4,0.0,15.06,5.0
2022-01-06 07:00:00,1.38,40.3,16.0,97.0,20.81,709.9,28.0,8.2,0.0,15.06,4.3
2022-01-06 08:00:00,1.7,75.3,6.0,72.0,21.51,710.2,29.0,7.9,0.01,14.41,3.3
2022-01-06 09:00:00,2.14,111.1,7.0,82.0,28.25,710.6,25.0,7.4,0.03,16.8,5.8
2022-01-06 10:00:00,2.39,125.1,9.0,121.0,43.48,711.3,23.0,8.3,0.13,19.84,4.2
2022-01-06 11:00:00,1.68,60.4,23.0,152.0,22.17,711.4,17.0,8.6,0.49,22.87,5.4
2022-01-06 12:00:00,1.53,43.2,42.0,93.0,21.05,711.1,14.0,7.3,0.62,25.53,4.5
2022-01-06 13:00:00,1.79,44.1,58.0,85.0,33.11,710.7,13.0,6.8,0.68,26.09,5.3
2022-01-06 14:00:00,1.99,57.9,63.0,88.0,45.11,710.0,12.0,11.4,0.65,27.28,6.2
2022-01-06 15:00:00,1.81,46.4,88.0,109.0,55.84,709.7,12.0,10.9,0.57,27.53,7.3
2022-01-06 16:00:00,1.6,33.5,90.0,113.0,33.36,709.6,10.0,8.5,0.26,27.75,8.2
2022-01-06 17:00:00,1.49,27.2,86.0,83.0,26.04,709.8,10.0,5.7,0.06,27.41,7.9
2022-01-06 18:00:00,1.83,56.6,45.0,84.0,25.43,710.1,13.0,6.1,0.02,25.31,3.6
2022-01-06 19:00:00,2.33,86.0,28.0,77.0,28.21,710.6,19.0,8.2,0.0,23.32,4.7
2022-01-06 20:00:00,1.91,52.7,46.0,80.0,27.91,711.1,24.0,7.9,0.0,22.59,4.5
2022-01-06 21:00:00,1.69,37.3,38.0,71.0,21.6,711.8,30.0,5.4,0.0,21.03,3.1
2022-01-06 22:00:00,1.84,54.1,23.0,57.0,25.4,712.3,33.0,5.3,0.0,19.9,3.5
2022-01-06 23:00:00,2.55,115.2,1.0,67.0,48.14,712.6,38.0,6.1,0.0,18.72,3.2
2022-01-07 00:00:00,2.34,93.0,2.0,118.0,43.41,712.7,41.0,6.0,0.0,18.3,3.1
2022-01-07 01:00:00,1.92,47.2,13.0,102.0,29.75,712.8,44.0,5.4,0.0,17.78,5.9
2022-01-07 02:00:00,1.63,20.7,29.0,71.0,20.13,713.1,53.0,4.8,0.0,17.01,6.6
2022-01-07 03:00:00,1.44,16.6,32.0,60.0,18.65,713.0,54.0,4.4,0.0,16.17,8.1
2022-01-07 04:00:00,1.33,13.2,35.0,57.0,15.44,713.0,52.0,4.0,0.0,15.19,10.0
2022-01-07 05:00:00,1.6,26.6,19.0,57.0,23.01,713.2,58.0,7.2,0.0,13.83,9.1
2022-01-07 06:00:00,1.47,19.8,23.0,115.0,20.48,713.3,60.0,4.6,0.0,13.25,9.0
2022-01-07 07:00:00,1.4,25.9,17.0,98.0,19.19,713.7,65.0,5.8,0.0,12.31,8.4
2022-01-07 08:00:00,1.5,32.1,11.0,72.0,18.86,714.2,62.0,6.9,0.0,11.9,8.1
2022-01-07 09:00:00,1.67,44.1,6.0,69.0,21.18,714.7,60.0,6.2,0.02,11.63,8.0
2022-01-07 10:00:00,1.64,54.7,5.0,84.0,32.8,715.2,73.0,8.2,0.05,10.62,7.4
2022-01-07 11:00:00,1.8,56.8,6.0,89.0,36.03,715.3,77.0,10.8,0.12,10.53,3.9
2022-01-07 12:00:00,1.86,55.6,10.0,74.0,39.07,714.7,73.0,10.2,0.25,12.16,4.0
2022-01-07 13:00:00,1.84,52.9,13.0,78.0,45.6,714.0,69.0,8.2,0.34,13.28,6.8
2022-01-07 14:00:00,1.94,64.0,9.0,76.0,49.15,713.0,68.0,9.7,0.22,12.95,9.0
2022-01-07 15:00:00,1.84,65.0,10.0,86.0,45.11,712.3,66.0,14.5,0.26,12.9,8.8
2022-01-07 16:00:00,2.0,71.8,11.0,90.0,49.68,711.9,65.0,13.4,0.27,13.61,8.7
2022-01-07 17:00:00,1.99,70.3,9.0,111.0,54.0,711.7,67.0,12.6,0.16,13.64,8.4
2022-01-07 18:00:00,1.97,65.4,4.0,117.0,47.98,711.8,72.0,10.4,0.03,12.63,7.6
2022-01-07 19:00:00,1.92,47.6,3.0,97.0,36.14,711.9,76.0,5.9,0.0,11.73,6.6
2022-01-07 20:00:00,1.95,49.9,2.0,77.0,37.43,712.2,75.0,4.9,0.0,11.38,5.6
2022-01-07 21:00:00,1.84,42.1,3.0,79.0,38.28,712.4,77.0,4.5,0.0,11.2,4.1
2022-01-07 22:00:00,1.81,44.9,2.0,81.0,36.56,712.4,76.0,4.3,0.0,11.43,3.0
2022-01-07 23:00:00,1.75,36.6,3.0,72.0,35.8,712.2,74.0,4.1,0.0,11.74,3.5
2022-01-08 00:00:00,1.65,27.2,6.0,77.0,36.43,712.0,72.0,4.0,0.0,11.68,3.8
2022-01-08 01:00:00,1.62,27.5,5.0,67.0,32.53,711.6,72.0,3.7,0.0,11.44,3.5
2022-01-08 02:00:00,1.66,34.4,2.0,70.0,32.91,711.4,73.0,3.7,0.0,11.21,3.1
2022-01-08 03:00:00,1.68,41.0,2.0,70.0,36.15,711.0,73.0,4.0,0.0,11.45,2.3
2022-01-08 04:00:00,1.75,46.7,2.0,76.0,39.7,710.6,72.0,4.1,0.0,11.39,2.1
2022-01-08 05:00:00,1.76,46.2,2.2,86.0,38.55,710.6,74.0,3.8,0.0,10.92,2.2
2022-01-08 06:00:00,1.79,46.5,2.4,80.0,35.92,710.8,75.0,3.8,0.0,10.94,2.9
2022-01-08 07:00:00,1.92,53.9,2.6,68.0,51.97,711.1,76.0,3.7,0.0,11.27,2.9
2022-01-08 08:00:00,2.12,73.1,2.8,95.0,56.34,711.5,79.0,3.8,0.01,10.77,2.8
2022-01-08 09:00:00,2.23,82.5,3.0,102.0,59.72,712.0,76.0,3.9,0.08,12.48,2.0
2022-01-08 10:00:00,2.05,62.1,8.0,111.0,67.67,712.4,70.0,4.0,0.21,14.32,2.8
2022-01-08 11:00:00,2.19,71.2,13.0,119.0,72.51,712.5,61.0,4.5,0.34,16.49,3.9
2022-01-08 12:00:00,2.46,92.1,22.0,139.0,81.15,712.0,53.0,5.2,0.55,18.88,3.9
2022-01-08 13:00:00,2.36,77.5,30.0,156.0,79.04,711.2,49.0,5.8,0.57,20.05,6.1
2022-01-08 14:00:00,2.44,69.1,39.0,154.0,70.36,710.3,46.0,7.2,0.37,21.3,6.1
2022-01-08 15:00:00,2.34,60.5,43.0,138.0,68.48,709.8,46.0,6.4,0.35,22.33,5.1
2022-01-08 16:00:00,2.15,44.9,46.0,142.0,47.69,709.7,47.0,5.7,0.16,22.38,6.3
2022-01-08 17:00:00,2.17,47.1,54.0,116.0,44.99,710.0,49.0,5.1,0.11,21.89,6.1
2022-01-08 18:00:00,2.18,65.4,50.0,122.0,50.97,710.5,49.0,8.1,0.05,21.67,3.7
2022-01-08 19:00:00,2.27,65.1,36.0,131.0,49.51,711.1,54.0,7.0,0.0,20.12,2.4
2022-01-08 20:00:00,2.55,70.3,20.0,126.0,62.85,711.6,58.0,6.1,0.0,19.07,1.8
2022-01-08 21:00:00,2.69,76.8,5.0,132.0,60.44,712.1,62.0,5.2,0.0,18.24,2.0
2022-01-08 22:00:00,2.67,72.8,2.0,122.0,66.73,712.4,70.0,4.6,0.0,17.17,2.0
2022-01-08 23:00:00,2.97,97.8,2.0,125.0,73.33,712.7,74.0,4.5,0.0,16.46,2.5
2022-01-09 00:00:00,3.44,111.4,3.0,139.0,82.86,712.7,70.0,4.5,0.0,16.32,2.1
2022-01-09 01:00:00,3.52,127.9,4.0,172.0,107.22,712.7,68.0,5.2,0.0,15.78,2.0
2022-01-09 02:00:00,2.95,97.7,3.0,175.0,91.03,712.8,66.0,6.3,0.0,15.7,1.9
2022-01-09 03:00:00,2.99,114.1,4.0,152.0,99.03,712.7,64.0,7.1,0.0,15.18,2.0
2022-01-09 04:00:00,2.86,107.5,3.0,166.0,97.36,712.7,64.0,8.3,0.0,14.58,2.0
2022-01-09 05:00:00,2.36,76.9,3.0,182.0,78.77,712.8,62.0,9.3,0.0,14.24,1.9
2022-01-09 06:00:00,2.25,71.8,3.0,141.0,72.65,712.9,61.0,10.2,0.0,14.16,2.4
2022-01-09 07:00:00,1.91,51.0,4.0,135.0,49.61,713.2,52.0,17.5,0.0,14.63,3.5
2022-01-09 08:00:00,2.05,70.7,4.0,98.0,50.57,713.6,49.0,17.3,0.01,14.43,2.6
2022-01-09 09:00:00,2.23,87.4,5.0,120.0,49.48,714.2,45.0,13.7,0.04,16.69,2.1
2022-01-09 10:00:00,2.0,74.7,11.0,121.0,42.95,714.8,34.0,17.8,0.15,21.02,2.4
2022-01-09 11:00:00,1.97,48.8,30.0,100.0,53.85,715.2,36.0,17.7,0.45,22.65,3.7
2022-01-09 12:00:00,2.63,48.0,54.0,110.0,82.52,715.2,40.0,13.7,0.56,23.11,6.4
2022-01-09 13:00:00,1.8,29.8,62.0,148.0,40.23,715.0,35.0,11.9,0.63,24.25,8.9
2022-01-09 14:00:00,1.77,23.5,70.0,93.0,35.62,714.6,46.0,11.4,0.61,24.78,9.0
2022-01-09 15:00:00,1.69,18.4,68.0,97.0,33.03,714.4,50.0,10.2,0.54,25.51,8.0
2022-01-09 16:00:00,1.64,17.6,50.0,81.0,25.83,714.6,47.0,10.0,0.22,25.08,10.3
2022-01-09 17:00:00,1.59,20.0,38.0,70.0,18.69,715.2,43.0,7.5,0.09,24.04,11.8
2022-01-09 18:00:00,1.65,18.6,29.0,68.0,22.29,716.1,59.0,6.2,0.03,21.84,9.2
2022-01-09 19:00:00,1.66,18.6,27.0,72.0,18.64,717.0,55.0,7.3,0.0,20.82,8.1
2022-01-09 20:00:00,1.66,20.9,24.0,57.0,17.14,718.0,57.0,6.0,0.0,20.02,6.9
2022-01-09 21:00:00,1.7,17.5,28.0,55.0,16.83,718.8,59.0,5.2,0.0,19.19,5.8
2022-01-09 22:00:00,1.59,12.8,33.0,50.0,15.52,719.5,64.0,4.9,0.0,18.51,8.9
2022-01-09 23:00:00,1.58,11.6,38.0,45.0,14.84,719.7,55.0,5.4,0.0,18.43,6.9
2022-01-10 00:00:00,1.29,11.9,33.0,58.0,11.18,720.1,33.0,5.4,0.0,17.66,9.9
2022-01-10 01:00:00,1.28,12.3,29.0,85.0,10.38,720.3,31.0,4.6,0.0,16.49,8.8
2022-01-10 02:00:00,1.42,10.7,28.0,71.0,10.86,720.2,32.0,4.1,0.0,15.5,9.0
2022-01-10 03:00:00,1.38,9.9,28.0,87.0,13.92,720.3,34.0,3.6,0.0,14.25,9.4
2022-01-10 04:00:00,1.48,11.7,25.0,132.0,11.37,720.4,34.0,4.1,0.0,13.5,10.1
2022-01-10 05:00:00,1.42,10.7,25.0,76.0,9.95,721.1,35.0,4.6,0.0,12.72,8.5
2022-01-10 06:00:00,1.4,13.3,22.0,71.0,8.9,721.6,39.0,5.0,0.0,11.84,8.9
2022-01-10 07:00:00,1.32,22.4,14.0,61.0,9.11,722.3,43.0,5.7,0.0,11.08,10.5
2022-01-10 08:00:00,1.35,25.4,11.0,57.0,8.13,722.8,44.0,5.2,0.0,10.59,8.3
2022-01-10 09:00:00,1.65,30.7,9.0,49.0,10.5,723.4,43.0,6.8,0.02,10.62,5.5
2022-01-10 10:00:00,1.61,50.0,5.0,61.0,14.17,723.5,42.0,10.4,0.06,10.87,6.2
2022-01-10 11:00:00,1.6,42.1,9.0,68.0,15.09,723.9,41.0,5.1,0.08,11.06,6.2
2022-01-10 12:00:00,1.63,37.7,12.0,94.0,16.54,723.7,40.0,5.1,0.11,11.01,9.3
2022-01-10 13:00:00,1.54,27.2,17.0,91.0,14.08,723.2,39.0,5.65,0.17,11.2,8.7
2022-01-10 14:00:00,1.53,35.5,13.0,81.0,15.2,722.4,38.0,6.2,0.13,11.57,8.2
2022-01-10 15:00:00,1.49,38.8,11.0,78.0,14.98,722.1,37.0,6.3,0.07,11.39,7.4
2022-01-10 16:00:00,1.49,34.3,13.0,70.0,13.84,721.8,37.0,5.6,0.07,11.64,6.3
2022-01-10 17:00:00,1.47,29.8,15.0,73.0,12.95,721.6,36.0,5.9,0.04,12.01,5.0
2022-01-10 18:00:00,1.44,30.2,13.0,63.0,11.04,721.9,36.0,5.1,0.01,12.16,5.3
2022-01-10 19:00:00,1.49,34.2,10.0,64.0,11.58,722.1,36.0,6.2,0.0,11.86,8.8
2022-01-10 20:00:00,1.49,32.7,10.0,53.0,10.06,722.8,34.0,6.5,0.0,11.08,8.5
2022-01-10 21:00:00,1.43,29.3,12.0,57.0,10.47,723.2,35.0,5.5,0.0,10.7,7.5
2022-01-10 22:00:00,1.34,20.4,19.0,53.0,8.1,723.5,38.0,3.9,0.0,10.49,6.9
2022-01-10 23:00:00,1.52,20.6,18.0,40.0,9.53,723.6,41.0,4.6,0.0,10.57,3.9
2022-01-11 00:00:00,1.61,14.3,26.0,44.0,10.09,723.4,45.0,4.6,0.0,10.65,4.5
2022-01-11 01:00:00,1.61,13.8,26.0,40.0,9.94,723.1,47.0,4.75,0.0,10.66,4.2
2022-01-11 02:00:00,1.41,18.3,22.0,42.0,10.59,722.7,46.0,4.9,0.0,10.72,4.5
2022-01-11 03:00:00,1.42,15.6,25.0,41.0,9.03,722.3,45.0,4.1,0.0,10.76,5.1
